,FECHA,FOLIO,PROVEEDOR,DESCRIPCION,TIPO GASTO,IMPORTE,IVA,TOTAL MX
1779,2020-07-01,112752,OPERADORA RIVERA SACRA SA DE CV,Premium (Despacho 1526818-0),COMBUSTIBLE,259.81,40.19,300.0
1780,2020-07-01,37197176,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,457.58,73.21,530.79
1781,2020-07-01,14331,SERVICIO EL CRUCERO SA DE CV,Magna,COMBUSTIBLE,259.6,40.4,300.0
1782,2020-07-01,64943,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE P/RESIST NO 12,COMPRAS,1980.0,316.8,2296.8
1783,2020-07-01,128220,"ACEROS EN BARRAS AL CARBONO, S.A. DE C.V.",ACERO 1018 REDONDO 1/8,COMPRAS,337.35,53.98,391.33000000000004
1784,2020-07-01,1580,La Casa del Control y el Gabinete S.A. de C.V.,ADAPTADOR DE CORRIENTE P/BMP 21,COMPRAS,1246.62,199.46,1446.08
1785,2020-07-01,1803,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
1786,2020-07-01,1804,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
1787,2020-07-01,1805,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
1788,2020-07-01,1806,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
1789,2020-07-01,2063,EXI BAJIO SA DE CV,Pago,ARRENDAMIENTO FINANCIERO,0.0,0.0,0.0
1790,2020-07-01,167167,ELECTROTERMICA NACIONAL SA DE CV,Tubo flexible inox. 1/4. (102140-1),COMPRAS,4963.2,794.11,5757.3099999999995
1791,2020-07-01,44635,JORGE LUIS GARCIA TRUJILLO,Rnd.Plana Mil.Inx.A2 3.0 mm.,COMPRAS,3298.08,527.69,3825.77
1792,2020-07-01,2881,MARIA VIOLETA NAVARRO GOMEZ,Estructuras de protección con tela,COMPRAS,1200.0,192.0,1392.0
1793,2020-07-01,72687,"Potencia Fluida, S.A. de  C.V. Suc. Queretaro","TUBO AC.INOX.S/COST.SS 316L C-40 1/2""",COMPRAS,1437.69,230.03,1667.72
1794,2020-07-01,37243922,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,9.24,1.48,10.72
1795,2020-07-01,2880,"SUPER Q, S. A. DE C. V.",PENAFIEL LIMONADA A. MINERAL 355 ML,ALIMENTOS,126.45,12.55,139.0
1796,2020-07-01,9432,TUVASUR DEL BAJIO SA DE CV,"COPLE A/INOX ROSC 304 150# 1 1/2""",COMPRAS,264.0,42.24,306.24
1797,2020-07-01,631,IRMA VILLALPANDO CASTANEDA,CORDON DE ALGODON DE 1/4,COMPRAS,1000.0,160.0,1160.0
1798,2020-07-01,64959,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE P/RESIST NO 6,COMPRAS,11404.8,1824.77,13229.57
1799,2020-07-01,64961,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",RESISTENCIA FORRADA SILICON 40 OHMS,COMPRAS,109.12,17.46,126.58000000000001
1800,2020-07-01,24769,VICTOR HUGO AGUILAR ARREDONDO,RESISTOL 5000 1/2 LT,MTTO LOCAL,5616.4,898.62,6515.0199999999995
1801,2020-07-01,24776,VICTOR HUGO AGUILAR ARREDONDO,RESISTOL 5000 1/2 LT,MTTO LOCAL,5911.4,945.82,6857.219999999999
1802,2020-07-01,000046982664,CFE SUMINISTRADOR DE SERVICIOS BASICOS,Pago,ENERGIA ELECTRICA,0.0,0.0,0.0
1803,2020-07-01,5004878,GRUPO NACIONAL PROVINCIAL S A B,Pago,SEGUROS,0.0,0.0,0.0
1804,2020-07-01,361,MARIA MAGDALENA MARTINEZ ZAMORA,Trnsformador para maquina de 50 cm,COMPRAS,1296.0,207.36,1503.3600000000001
1805,2020-07-01,39307,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"BARRA HEX AC INOX T-304 DE  5/8""",COMPRAS,360.0,57.6,417.6
1806,2020-07-01,46807,"PLACA Y ACERO DE QUERETARO, S.A DE C.V.",TUBO A.C. C/40,COMPRAS,797.0,127.52,924.52
1807,2020-07-01,6606,PROVEEDORA ARNOR SA DE CV,BRIDA INOX CIEGA RF T304L 150 # DE 6 [Fecha documento aduanero: 01/10/2019],COMPRAS,1651.0,264.16,1915.16
1808,2020-07-01,37247038,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,6.55,1.05,7.6
1809,2020-07-01,9449,TUVASUR DEL BAJIO SA DE CV,"BRIDA CIEGA A/C 300# 6""",COMPRAS,1560.0,249.6,1809.6
1810,2020-07-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,336.9,55.03,391.92999999999995
1811,2020-07-01,264,VDM METALS DE MEXICO SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
1812,2020-07-01,69723,SANJUANA VARGAS ALMANZA,CONTROL DE TEMPERATURA 100-240V HANYOUNG,COMPRAS,5950.08,952.01,6902.09
1813,2020-07-01,3755,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,7330.0,1172.8,8502.8
1814,2020-07-01,65012,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",TERMINALES A TOPE 10-12,COMPRAS,3118.0,498.88,3616.88
1815,2020-07-01,3921,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.","ALAMBRE DESNUDO PARA TERMOPAR TIPO K POSITIVO, CAL. 8 AWG
",COMPRAS,3920.0,627.2,4547.2
1816,2020-07-01,49,CENTRO PARA EL DESARROLLO Y TRASCENDENCIA DE EMPRESAS FAMILIARES SC,DISEÑO DE CATÁLOGO DE CAPACIDADES,COMPRAS,400.0,64.0,464.0
1817,2020-07-01,2349,SOLUCIONES LABORALES CF S.A. DE C.V.,Servicio de comercialización,COMISION VENTA,6545.85,1047.34,7200.4400000000005
1818,2020-07-01,3865,ESQUEMAS DE PRODUCTIVIDAD EMPRESARIAL S.C.,Servicios de contabilidad de costos,HONORARIOS ADMON,18719.07,2995.05,20590.98
1819,2020-07-01,3636416,MUNICIPIO DE QUERETARO,4433704 SERVICIOS PRESTADOS POR LA DEPENDENCIA MUNICIPAL DE PROTECCION CIVIL. PAGO DE VISTO BUENO PARA EL EJERCICIO FISCAL 2020 LICENCIA 1028933,DERECHOS,758.0,0.0,758.0
1820,2020-07-01,95175,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,1335.29,213.63,1548.92
1821,2020-07-01,37292421,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,539.69,86.35,626.0400000000001
1822,2020-07-01,340,TRABAJADORES PROACTIVOS DEL CENTRO SC,Inspección de materiales o productos,REPARACIONES ELECTRICAS,14761.76,2361.88,16237.93
1823,2020-07-01,24785,VICTOR HUGO AGUILAR ARREDONDO,GUANTES PARA ARGONERO,MTTO LOCAL,436.0,69.76,505.76
1824,2020-07-01,24786,VICTOR HUGO AGUILAR ARREDONDO,BROCA A.V. 29/64,MTTO LOCAL,1500.0,240.0,1740.0
1825,2020-07-01,91434,"COMPUCAD, S.A. DE C.V.",AUTOCAD LT 2021 NEW SINGLE USER ANNUAL AUTO RENEW SUBSCRIPTION,COMPRAS,3725.0,596.0,4321.0
1826,2020-07-01,202006-E2341533107-17072020-324751,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Cuotas IMSS ,IMSS/INFONAVIT,9133.3,0.0,9133.3
1827,2020-07-01,37297752,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,309.45,49.51,358.96
1828,2020-07-01,90106829,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-07-2020 Hasta: 07-08-2020,SEGUROS,13966.13,2234.58,16200.71
1829,2020-07-01,90106830,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-08-2020 Hasta: 07-09-2020,SEGUROS,0.0,0.0,0.0
1830,2020-07-01,90106831,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-09-2020 Hasta: 07-10-2020,SEGUROS,0.0,0.0,0.0
1831,2020-07-01,90106832,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-10-2020 Hasta: 07-11-2020,SEGUROS,0.0,0.0,0.0
1832,2020-07-01,90106833,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-11-2020 Hasta: 07-12-2020,SEGUROS,0.0,0.0,0.0
1833,2020-07-01,90106834,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-12-2020 Hasta: 07-01-2021,SEGUROS,0.0,0.0,0.0
1834,2020-07-01,90106835,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-01-2021 Hasta: 07-02-2021,SEGUROS,0.0,0.0,0.0
1835,2020-07-01,90106836,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-02-2021 Hasta: 07-03-2021,SEGUROS,0.0,0.0,0.0
1836,2020-07-01,90106837,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-03-2021 Hasta: 07-04-2021,SEGUROS,0.0,0.0,0.0
1837,2020-07-01,90106838,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-04-2021 Hasta: 07-05-2021,SEGUROS,0.0,0.0,0.0
1838,2020-07-01,90106839,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-05-2021 Hasta: 07-06-2021,SEGUROS,0.0,0.0,0.0
1839,2020-07-01,90106840,SEGUROS MONTERREY NEW YORK LIFE SA DE CV,Prima de seguro de gastos médicos de la póliza G00000MC3831 que cubre desde: 07-06-2021 Hasta: 07-07-2021,SEGUROS,0.0,0.0,0.0
1840,2020-07-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Servicios de Telecomunicaciones,TELEFONO,1429.8,229.89,1659.69
1841,2020-07-01,3489604,"AXTEL, S.A.B. de C.V.",Otros cargos,TELEFONO,0.0,0.0,0.0
1842,2020-07-01,8811090280022099,"BANCO NACIONAL DE MEXICO, S.A.",INTERES NORMAL EXENTO,COMISION BANCARIA,2906.98,0.0,2906.98
1843,2020-07-01,8811090280022099,BANCO NACIONAL DE MEXICO SA,Pago,COMISION BANCARIA,0.0,0.0,0.0
1844,2020-07-01,72401,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,CABLE TERMOPAR MALLA INOX TIPO J-FB-FB-SSB-20S ROLLO 100M,COMPRAS,4530.44,724.87,5255.3099999999995
1845,2020-07-01,72402,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,"TAPON LATON MACIZO 2"" NPT #11",COMPRAS,4747.9,759.66,5507.5599999999995
1846,2020-07-01,72403,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,CLAVIJA ESTANDAR ZZ-S01-K MALE,COMPRAS,7824.0,1251.84,9075.84
1847,2020-07-01,3685125,"COSTCO DE MEXICO, S.A. DE C.V.",NUEZ DE LA INDIA 1.1 KG KIRKLAND SIGNATURE,NO DEDUCIBLE,0.0,0.0,0.0
1848,2020-07-01,3685130,"COSTCO DE MEXICO, S.A. DE C.V.",QUESO PANELA 1.1KG COVADONGA,NO DEDUCIBLE,0.0,0.0,0.0
1849,2020-07-01,3685131,"COSTCO DE MEXICO, S.A. DE C.V.",FILETE DE TILAPIA 2 KG KIRKLAND SIGNATURE,NO DEDUCIBLE,0.0,0.0,0.0
1850,2020-07-01,016210,"INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,COMPRAS,140.0,0.0,140.0
1851,2020-07-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0.0
1852,2020-07-01,65091,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CABLE NIQUELADO 300° C CAL. 12,COMPRAS,11760.56,1881.69,13642.25
1853,2020-07-01,65113,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",TERMINALES A TOPE 10-12,COMPRAS,660.0,105.6,765.6
1854,2020-07-01,3935,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.","ALAMBRE DESNUDO PARA TERMOPAR TIPO K POSITIVO, CAL. 8 AWG
",COMPRAS,2600.0,416.0,3016.0
1855,2020-07-01,30728484,ADT Private Security Services de México S.A. de C.V.,Pago,MTTO LOCAL,0.0,0.0,0.0
1856,2020-07-01,24787,VICTOR HUGO AGUILAR ARREDONDO,PINTURA SPRAY NEGRO BRILLANTE,MTTO LOCAL,1129.5,180.72,1310.22
1857,2020-07-01,200,"CAPITAL HUMANO CON RUMBO, S.A.P.I DE C.V.",DIAGNOSTICO EJECUTIVO,COMPRAS,10000.0,1600.0,11600.0
1858,2020-07-01,2459,DH4 COMERCIALIZADORA SA DE CV,COMISION DEL 8% EN LA INTERMEDIACION MERCANTIL POR LA COLOCACION DE DIVERSAS RESISTENCIAS ELECTRICAS A VARIOS CLIENTES DURANTE EL PERIODO DE JUNIO DE 2020 SEGUNDA FASE,COMISION VENTA,33167.84,5306.85,38474.689999999995
1859,2020-07-01,167213,ELECTROTERMICA NACIONAL SA DE CV,"Conector std. macho J, H10-J. (102180-1)",COMPRAS,7830.0,1252.8,9082.8
1860,2020-07-01,672243,ESTACIONES DE SERVICIO S.A. DE C.V.,SYNERGY EXTRA 87 Octanos,COMPRAS,86.53,13.47,100.0
1861,2020-07-01,XXXX,FONDO NACIONAL DE INFRAESTRUCTURA,SERVICIO DE PEAJE Y CRUCE CARRETERO LIBRAMIENTO SUR PONIENTE 2020-07-13 14:23:26,PEAJES,67.24,10.76,78.0
1862,2020-07-01,7436,GRUPO AUTOMOTRIZ FIVA SA DE CV,MANO DE OBRA AFINACION MAYOR,MTTO TRANSPORTE,3405.17,544.83,3950.0
1863,2020-07-01,154980,"Nueva Wal Mart de México, S. de R. L. de C.V.",INCA MANTECA,NO DEDUCIBLE,0.0,0.0,0.0
1864,2020-07-01,113031,OPERADORA RIVERA SACRA SA DE CV,Magna (Despacho 1531883-0),COMBUSTIBLE,259.6,40.4,300.0
1865,2020-07-01,13817,OPERADORA RIVERA SACRA SA DE CV,Premium,COMBUSTIBLE,433.02,66.98,500.0
1866,2020-07-01,37341428,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,312.87,50.06,362.93
1867,2020-07-01,14597,SERVICIO EL CRUCERO SA DE CV,Magna,COMBUSTIBLE,259.62,40.38,300.0
1868,2020-07-01,652999,"ETN TURISTAR LUJO, S.A. DE C.V.",Servicios de entrega local de cartas o paquetes pequeños,PAQUETERIA,163.06,26.09,189.15
1869,2020-07-01,69887,SANJUANA VARGAS ALMANZA,"GABINETE METALICO 300X250X150 ""T & J""",COMPRAS,1357.6,217.22,1574.82
1870,2020-07-01,65142,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE NICROMEL 80/20 NO. 11,COMPRAS,7056.72,1129.08,8185.8
1871,2020-07-01,65151,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",ALAMBRE NICROMEL 80/20 NO. 11,COMPRAS,3528.36,564.54,4092.9
1872,2020-07-01,65156,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",TERMOSTATO C.A.E.M. 50-300C B.C.,COMPRAS,1540.0,246.4,1786.4
1873,2020-07-01,24788,VICTOR HUGO AGUILAR ARREDONDO,TUBO DE COBRE FLEXIBLE 1/4,MTTO LOCAL,103.5,16.56,120.06
1874,2020-07-01,1815,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
1875,2020-07-01,1816,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,Pago,COMPRAS,0.0,0.0,0.0
1876,2020-07-01,128110,COEL S.A. DE C.V.,CABLE PORTA ELECTRODO CAL.4,COMPRAS,294.25,47.08,341.33
1877,2020-07-01,1052056,EFECTIVALE S. de R.L. de C.V.,DISPERSION,COMBUSTIBLE,3300.0,48.0,3348.0
1878,2020-07-01,1052906,EFECTIVALE S. de R.L. de C.V.,DISPERSION,COMBUSTIBLE,3300.0,48.0,3348.0
1879,2020-07-01,25278,"Gomar Eléctrica Bajío,S.A. DE C.V.",ANTICIPO DEL BIEN O SERVICIO,COMPRAS,1824.18,291.87,2116.05
1880,2020-07-01,3160,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,0.0,0.0,0.0
1881,2020-07-01,3161,NOVATEL MEXICANA S.A. DE C.V,Pago,COMPRAS,0.0,0.0,0.0
1882,2020-07-01,113090,OPERADORA RIVERA SACRA SA DE CV,Premium (Despacho 1532719-0),COMBUSTIBLE,415.89,64.33,480.21999999999997
1883,2020-07-01,37357179,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMI TPV WIFI ETH A NOM EVOPAYMX,COMISION BANCARIA,200.0,32.0,232.0
1884,2020-07-01,37399908,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,15.82,2.53,18.35
1885,2020-07-01,513,MIGUEL ANGEL POZOS PONCE,Tripticos,PAPELERIA,3500.0,560.0,4060.0
1886,2020-07-01,514,MIGUEL ANGEL POZOS PONCE,Tarjetas de presentacion Calor y Control ,PAPELERIA,840.0,134.4,974.4
1887,2020-07-01,24355,"PRODUCTOS POLIMEX, S.A. DE C.V.",PLACA CERÁMICA PORTA RESISTENCIA 19,COMPRAS,8424.0,1347.84,9771.84
1888,2020-07-01,074778,PRODYMEL S.A. DE C.V.,BARNIZ A.ROJO SEC.AIRE IDI 400C,COMPRAS,234.0,37.44,271.44
1889,2020-07-01,267,SOLUCIONES METALMECANICAS ZEKRAMA S DE RL DE CV,Pago,COMPRAS,0.0,0.0,0.0
1890,2020-07-01,65189,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",TUBO 120/2,COMPRAS,805.2,128.83,934.0300000000001
1891,2020-07-01,65214,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CINTA NICROMEL 80 9.520 X 0.102,COMPRAS,39.6,6.34,45.94
1892,2020-07-01,24799,VICTOR HUGO AGUILAR ARREDONDO,CRONOMETRO,MTTO LOCAL,1284.0,205.44,1489.44
1893,2020-07-01,3819,CACELEC SA DE CV,"PARRILLA 2100 W, 240 V",COMPRAS,3327.75,532.44,3860.19
1894,2020-07-01,128168,COEL S.A. DE C.V.,CABLE USO RUDO 4X6AWG 600V,COMPRAS,759.6,121.54,881.14
1895,2020-07-01,2525,FM INGENIEROS 3.3,"COLCHA DE LANA MINERAL DE 2"" ESP. .61. X 2.44 9 LBS. (CP)",COMPRAS,1515.0,242.4,1757.4
1896,2020-07-01,25283,"Gomar Eléctrica Bajío,S.A. DE C.V.","CONDULET APE TIPO GUA 1/2""""",COMPRAS,1216.12,194.58,1410.6999999999998
1897,2020-07-01,673,CLAUDIA MENDEZ GARCIA,SERVICIO DE MANTENIMIENTO PREVENTIVO PARA EQUIPOS DE AIRE ACONDICIONADO TIPO MINI SPLIT,COMPRAS,1500.0,240.0,1740.0
1898,2020-07-01,39450,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"ANGULO AC A36 1/8"" X 1""",COMPRAS,174.0,27.84,201.84
1899,2020-07-01,39451,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"PLACA AC A36 1/4""",COMPRAS,650.0,104.0,754.0
1900,2020-07-01,307131,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,286.06,45.77,331.83
1901,2020-07-01,37423602,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,245.39,39.26,284.65
1902,2020-07-01,074796,PRODYMEL S.A. DE C.V.,ESPAGUETTI F.V. DE 6mm,COMPRAS,1800.0,288.0,2088.0
1903,2020-07-01,000000192,PREVISION DEL TRABAJO SA DE CV,Previvale Despensa Chip / Contraprestación,VALES DESPENSA,5278.5,28.56,5307.06
1904,2020-07-01,0062189792,"Radiomóvil Dipsa, S.A. de C.V.",Servicios de Telecomunicaciones,TELEFONO,4038.8,646.2,4685.0
1905,2020-07-01,209473,SEGURIDAD INDUSTRIAL AMIGO S.A. DE C.V.,"Guante, HPPE Recubierto de Nitrilo Espumado Resistente a Cortes Nivel A4 DuraFlex Gisa (Par), Gris/Negro, HC-352, # 8",UNIFORME,1586.38,253.82,1840.2
1906,2020-07-01,9521,TUVASUR DEL BAJIO SA DE CV,"CODO A/INOX ROSC 304 150#   1/2"" X 90°",COMPRAS,540.0,86.4,626.4
1907,2020-07-01,69951,SANJUANA VARGAS ALMANZA,"GABINETE 500X400X200 ""T & J""",COMPRAS,6382.42,1021.19,7403.610000000001
1908,2020-07-01,65231,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",CABLE NIQUELADO 300° C CAL. 10,COMPRAS,9900.0,1584.0,11484.0
1909,2020-07-01,24803,VICTOR HUGO AGUILAR ARREDONDO,BROCHA 4,MTTO LOCAL,1269.09,203.07,1472.1599999999999
1910,2020-07-01,2369,SOLUCIONES LABORALES CF S.A. DE C.V.,Servicio de comercialización,COMISION VENTA,6073.07,971.69,6680.38
1911,2020-07-01,3871,ESQUEMAS DE PRODUCTIVIDAD EMPRESARIAL S.C.,Servicios de contabilidad de costos,HONORARIOS ADMON,15671.03,2507.36,17238.13
1912,2020-07-01,22464,"Gomar Eléctrica Bajío,S.A. DE C.V.",Servicios de Facturación,COMPRAS,-1216.12,-194.58,-1410.6999999999998
1913,2020-07-01,95452,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,2550.21,408.01,2942.44
1914,2020-07-01,37458103,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR CRED A NOM EVOPAYMX,COMISION BANCARIA,200.01,32.0,232.01
1915,2020-07-01,348,TRABAJADORES PROACTIVOS DEL CENTRO SC,Inspección de materiales o productos,REPARACIONES ELECTRICAS,12937.68,2070.03,14231.45
1916,2020-07-01,5485,CLAUDIA GALICIA ZALDIVAR,LOTE DE SEÑALAMIENTOS,GERENCIA VTAS,15000.0,2400.0,17400.0
1917,2020-07-01,25299,"Gomar Eléctrica Bajío,S.A. DE C.V.","CONDULET APE TIPO GUA 1/2""""",COMPRAS,608.06,97.29,705.3499999999999
1918,2020-07-01,22466,"Gomar Eléctrica Bajío,S.A. DE C.V.",Servicios de Facturación,COMPRAS,-608.06,-97.29,-705.3499999999999
1919,2020-07-01,171332,"AT&T Comercialización Móvil, S. de R.L. de C.V.","00909560 - SIM CARD V8R TRIO DISPLAY ATT, No. Serie 8952050001911056142F, Número Tel.: 4422582246",TELEFONO,0.0,0.0,0.0
1920,2020-07-01,2604,BENJAMÍN MAYA MONDRAGÓN,Pago,COMPRAS,0.0,0.0,0.0
1921,2020-07-01,4626,MARISOL MENDOZA CHAVEZ,CUBREBOCA 215-V  N95,COMPRAS,478.47,76.56,555.03
1922,2020-07-01,10,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,30000.0,4800.0,28600.0
1923,2020-07-01,37510793,EVO PAYMENTS MEXICO S. DE R. L. DE C.V.,COBRO COMIS TAR DEBIT A NOM EVOPAYMX,COMISION BANCARIA,18.37,2.94,21.310000000000002
1924,2020-07-01,70045,SANJUANA VARGAS ALMANZA,CONTROL DE TEMPERATURA 100-240V HANYOUNG,COMPRAS,3521.91,563.51,4085.42
1925,2020-07-01,588952,"BANCO INVEX, S.A., INSTITUCION DE BANCA MULTIPLE, INVEX, GRUPO FINANCIERO",COMISIONES E INTERESES,COMISION BANCARIA,0.0,0.0,0.0
1926,2020-07-01,176950,BEPENSA LEASING S.A. DE C.V.,AA RENTA ANTICIPADA OM CL0000006876,ARRENDAMIENTO FINANCIERO,15.51,2.48,17.99
1927,2020-07-01,236610,"INDUSTRIA DE REFRESCOS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,COMPRAS,144.0,0.0,144.0
1928,2020-07-01,968158,EFECTIVALE S. de R.L. de C.V.,CONSUMOS DE COMBUSTIBLE DE MONEDEROS ELECTRONICOS,COMBUSTIBLE,16700.0,0.0,16700.0
1929,2020-07-01,8512867,"BANCO INVEX, S.A., INSTITUCION DE BANCA MULTIPLE, INVEX, GRUPO FINANCIERO",COMISIONES E INTERESES,COMISION BANCARIA,0.0,0.0,0.0
1930,2020-08-01,0001010100750847116902,"BANCO NACIONAL DE MEXICO, S.A.",COMISION COBRADA,COMISION BANCARIA,490.0,78.4,568.4
1931,2020-08-01,0001010100752163714102,"BANCO NACIONAL DE MEXICO, S.A.",COMISION COBRADA,COMISION BANCARIA,435.0,69.6,504.6
1932,2020-08-01,72769,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ SA DE CV,ZAPATA HEMBRA A INOX 900-9614-250 CAL 14-16,COMPRAS,11360.33,1817.66,13177.99
1933,2020-08-01,181508,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006876 1/36 de 03/07/2020 a 02/08/2020,ARRENDAMIENTO FINANCIERO,5551.38,888.22,6439.6
1934,2020-08-01,181509,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006877 1/36 de 03/07/2020 a 02/08/2020,ARRENDAMIENTO FINANCIERO,5551.98,888.32,6440.299999999999
1935,2020-08-01,60803891,"Radiomóvil Dipsa, S.A. de C.V.",VENTA EQUIPO MOTOROLA XT1920-18 NEGRO 000355535096744079,TELEFONO,2585.19,251.81,2837.0
1936,2020-08-01,22506823,"Radiomóvil Dipsa, S.A. de C.V.",VENTA EQUIPO MOTOROLA XT1920-18 NEGRO 000355535096744079,TELEFONO,-2585.19,-251.81,-2837.0
1937,2020-08-01,65318,"AESA ARTICULOS ELECTRICOS, S.A. DE C.V.",BLOCK CONEXION CUAD. PORC. 431 5 AMPERES,COMPRAS,1250.0,200.0,1450.0
